ENA_id	Dataset	Country	Amikacin	Capreomycin	Ciprofloxacin	Cycloserine	Ethambutol	Ethionamide	Isoniazid	Kanamycin	Linezolid	Moxifloxacin	Ofloxacin	PAS	Pyrazinamide	Rifabutin	Rifampicin	Streptomycin
ERR047013	training	UK	U	U	U	U	S	U	S	U	U	U	U	U	U	U	S	U
ERR047014	training	UK	U	U	U	U	S	U	S	U	U	U	U	U	U	U	S	U
ERR047016	training	UK	U	U	U	U	S	U	S	U	U	U	U	U	U	U	S	U
ERR072019	training	UK	U	U	U	U	S	U	S	U	U	U	U	U	U	U	S	U
ERR072020	training	UK	U	U	U	U	S	U	S	U	U	U	U	U	U	U	S	U
ERR072021	training	UK	U	U	U	U	S	U	S	U	U	U	U	U	U	U	S	U
ERR072022	training	UK	U	U	U	U	S	U	S	U	U	U	U	U	U	U	S	U
ERR072023	training	UK	U	U	U	U	S	U	S	U	U	U	U	U	U	U	S	U
ERR072024	training	UK	U	U	U	U	S	U	S	U	U	U	U	U	U	U	S	U
ERR072025	training	UK	U	U	U	U	S	U	S	U	U	U	U	U	U	U	S	U
ERR072026	training	UK	U	U	U	U	S	U	S	U	U	U	U	U	U	U	S	U
ERR072027	training	UK	U	U	U	U	S	U	S	U	U	U	U	U	U	U	S	U
ERR072028	training	UK	U	U	U	U	S	U	S	U	U	U	U	U	U	U	S	U
ERR072029	training	UK	U	U	U	U	S	U	S	U	U	U	U	U	U	U	S	U
ERR072030	training	UK	U	U	U	U	S	U	S	U	U	U	U	U	U	U	S	U
ERR072031	training	UK	U	U	U	U	S	U	S	U	U	U	U	U	U	U	S	U
ERR072032	training	UK	U	U	U	U	S	U	S	U	U	U	U	U	U	U	S	U
ERR072034	training	UK	U	U	U	U	S	U	S	U	U	U	U	U	U	U	S	U
ERR072035	training	UK	U	U	U	U	S	U	S	U	U	U	U	U	U	U	S	U
ERR072036	training	UK	U	U	U	U	S	U	S	U	U	U	U	U	U	U	S	U
ERR072037	training	UK	U	U	U	U	S	U	S	U	U	U	U	U	U	U	S	U
ERR072038	training	UK	U	U	U	U	S	U	S	U	U	U	U	U	U	U	S	U
ERR072039	training	UK	U	U	U	U	S	U	S	U	U	U	U	U	U	U	S	U
ERR072040	training	UK	U	U	U	U	S	U	S	U	U	U	U	U	U	U	S	U
ERR072041	training	UK	U	U	U	U	S	U	S	U	U	U	U	U	U	U	S	U
ERR072042	training	UK	U	U	U	U	S	U	S	U	U	U	U	U	U	U	S	U
ERR072044	training	UK	U	U	U	U	S	U	S	U	U	U	U	U	U	U	S	U
ERR072045	training	UK	U	U	U	U	S	U	S	U	U	U	U	U	U	U	S	U
ERR072046	training	UK	U	U	U	U	S	U	S	U	U	U	U	U	U	U	S	U
ERR072047	training	UK	U	U	U	U	S	U	S	U	U	U	U	U	U	U	S	U
ERR072048	training	UK	U	U	U	U	S	U	S	U	U	U	U	U	U	U	S	U
ERR072050	training	UK	U	U	U	U	S	U	S	U	U	U	U	U	U	U	S	U
ERR072051	training	UK	U	U	U	U	S	U	S	U	U	U	U	U	U	U	S	U
ERR072065	training	UK	U	U	U	U	S	U	S	U	U	U	U	U	U	U	S	U
ERR072072	training	UK	U	U	U	U	S	U	S	U	U	U	U	U	U	U	S	U
ERR072077	training	UK	U	U	U	U	S	U	S	U	U	U	U	U	U	U	S	U
ERR072080	training	UK	U	U	U	U	S	U	S	U	U	U	U	U	U	U	S	U
ERR072087	training	UK	U	U	S	U	S	U	S	U	U	U	U	U	U	U	S	U
ERR072089	training	UK	U	U	U	U	S	U	S	U	U	U	U	U	U	U	S	U
ERR072094	training	UK	U	U	U	U	S	U	S	U	U	U	U	U	U	U	S	U
ERR072095	training	UK	U	U	U	U	S	U	S	U	U	U	U	U	U	U	S	U
ERR072096	training	UK	U	U	U	U	S	U	S	U	U	U	U	U	U	U	S	U
ERR400306	training	UK	U	U	U	U	S	U	S	U	U	U	U	U	U	U	S	S
ERR400544	training	UK	U	U	U	U	S	U	S	U	U	U	U	U	U	U	S	S
ERR498373.ERR498374	training	Germany	U	U	U	U	S	U	S	U	U	U	U	U	U	U	S	S
ERR498375.ERR498376	training	Germany	U	U	U	U	S	U	S	U	U	U	U	U	U	U	S	S
ERR498391.ERR498392	training	Germany	U	U	U	U	S	U	S	U	U	U	U	U	U	U	S	S
ERR550617	training	Germany	U	U	U	U	S	U	S	U	U	U	U	U	U	U	S	S
ERR550618	training	Germany	U	U	U	U	S	U	S	U	U	U	U	U	U	U	S	S
ERR550620	training	Germany	U	U	U	U	S	U	S	U	U	U	U	U	U	U	S	S
ERR550621	training	Germany	U	U	U	U	S	U	S	U	U	U	U	U	U	U	S	S
ERR550628	training	Germany	U	U	U	U	S	U	S	U	U	U	U	U	U	U	S	S
ERR550629	training	Germany	U	U	U	U	S	U	S	U	U	U	U	U	U	U	S	S
ERR550630	training	Germany	U	U	U	U	S	U	S	U	U	U	U	U	U	U	S	S
ERR550632	training	Germany	U	U	U	U	S	U	S	U	U	U	U	U	U	U	S	S
ERR550633	training	Germany	U	U	U	U	S	U	S	U	U	U	U	U	U	U	S	S
ERR550635	training	Germany	U	U	U	U	S	U	S	U	U	U	U	U	U	U	S	S
ERR550642	training	Germany	U	U	U	U	S	U	S	U	U	U	U	U	U	U	S	S
ERR550645.ERR550646.ERR550647	training	Uzbekistan	U	U	U	U	S	U	R	U	U	U	U	U	U	U	R	R
ERR550648.ERR550649	training	Uzbekistan	S	S	U	U	R	U	R	U	U	U	S	U	U	U	R	R
ERR550650	training	Germany	U	U	U	U	S	U	S	U	U	U	U	U	U	U	S	S
ERR550651.ERR550652	training	Uzbekistan	S	S	U	U	R	U	R	U	U	U	S	U	U	U	R	R
ERR550653	training	Germany	U	U	U	U	S	U	S	U	U	U	U	U	U	U	S	S
ERR550656	training	Germany	U	U	U	U	S	U	S	U	U	U	U	U	U	U	S	S
ERR550660	training	Germany	U	U	U	U	S	U	S	U	U	U	U	U	U	U	S	S
ERR550661	training	Germany	U	U	U	U	S	U	S	U	U	U	U	U	U	U	S	S
ERR550662	training	Germany	U	U	U	U	S	U	S	U	U	U	U	U	U	U	S	S
ERR550663.ERR550664	training	Uzbekistan	S	S	U	U	R	U	R	U	U	U	S	U	U	U	R	R
ERR550667.ERR550668.ERR550669	training	Uzbekistan	R	R	U	U	R	U	R	U	U	U	S	U	U	U	R	R
ERR550672	training	Germany	U	U	U	U	S	U	S	U	U	U	U	U	U	U	S	S
ERR550673	training	Germany	U	U	U	U	S	U	S	U	U	U	U	U	U	U	S	R
ERR550675.ERR550676	training	Uzbekistan	U	U	U	U	R	U	R	U	U	U	U	U	U	U	R	R
ERR550678	training	Germany	U	U	U	U	S	U	S	U	U	U	U	U	U	U	S	S
ERR550681.ERR550682.ERR550683	training	Uzbekistan	R	R	U	U	R	U	R	U	U	U	R	U	U	U	R	R
ERR550684.ERR550685	training	Uzbekistan	S	S	U	U	R	U	R	U	U	U	S	U	U	U	R	R
ERR550686	training	Germany	U	U	U	U	S	U	S	U	U	U	U	U	U	U	S	S
ERR550688	training	Germany	U	U	U	U	S	U	S	U	U	U	U	U	U	U	S	S
ERR550689	training	Germany	U	U	U	U	S	U	S	U	U	U	U	U	U	U	S	S
ERR550692	training	Germany	U	U	U	U	S	U	S	U	U	U	U	U	U	U	S	S
ERR550695	training	Germany	U	U	U	U	S	U	S	U	U	U	U	U	U	U	S	S
ERR550696	training	Germany	U	U	U	U	S	U	S	U	U	U	U	U	U	U	S	S
ERR550698	training	Germany	U	U	U	U	S	U	R	U	U	U	U	U	U	U	S	R
ERR550699	training	Germany	U	U	U	U	S	U	S	U	U	U	U	U	U	U	S	S
ERR550700	training	Germany	U	U	U	U	S	U	S	U	U	U	U	U	U	U	S	S
ERR550702	training	Germany	U	U	U	U	S	U	S	U	U	U	U	U	U	U	S	S
ERR550704	training	Germany	U	U	U	U	S	U	S	U	U	U	U	U	U	U	S	S
ERR550706.ERR550707	training	Uzbekistan	U	U	U	U	R	U	R	U	U	U	U	U	U	U	R	R
ERR550708	training	Germany	U	U	U	U	S	U	S	U	U	U	U	U	U	U	S	S
ERR550709	training	Germany	U	U	U	U	S	U	S	U	U	U	U	U	U	U	S	S
ERR550710	training	Germany	U	U	U	U	S	U	S	U	U	U	U	U	U	U	S	R
ERR550711	training	Germany	U	U	U	U	S	U	S	U	U	U	U	U	U	U	S	S
ERR550713	training	Germany	U	U	U	U	S	U	S	U	U	U	U	U	U	U	S	S
ERR550714	training	Germany	U	U	U	U	S	U	S	U	U	U	U	U	U	U	S	S
ERR550717	training	Germany	U	U	U	U	S	U	S	U	U	U	U	U	U	U	S	S
ERR550722	training	Germany	U	U	U	U	S	U	S	U	U	U	U	U	U	U	S	S
ERR550730	training	Germany	U	U	U	U	S	U	S	U	U	U	U	U	U	U	S	S
ERR550731	training	Germany	U	U	U	U	S	U	S	U	U	U	U	U	U	U	S	S
ERR550732.ERR550733	training	Uzbekistan	U	U	U	U	S	U	R	U	U	U	U	U	U	U	R	R
ERR550735.ERR550736	training	Uzbekistan	R	R	U	U	R	U	R	U	U	U	S	U	U	U	R	R
ERR550737	training	Germany	U	U	U	U	S	U	S	U	U	U	U	U	U	U	S	S
ERR550742	training	Germany	U	U	U	U	S	U	S	U	U	U	U	U	U	U	S	S
ERR550743.ERR550744	training	Uzbekistan	S	S	U	U	R	U	R	U	U	U	S	U	U	U	R	R
ERR550745	training	Germany	U	U	U	U	S	U	S	U	U	U	U	U	U	U	S	S
ERR550746	training	Germany	U	U	U	U	S	U	S	U	U	U	U	U	U	U	S	S
ERR550747	training	Germany	U	U	U	U	S	U	S	U	U	U	U	U	U	U	S	S
ERR550748.ERR550749	training	Uzbekistan	S	S	U	U	S	U	R	U	U	U	S	U	U	U	R	R
ERR550755	training	Germany	U	U	U	U	S	U	R	U	U	U	S	U	U	U	S	S
ERR550759	training	Germany	U	U	U	U	S	U	S	U	U	U	U	U	U	U	S	S
ERR550760	training	Germany	U	U	U	U	S	U	S	U	U	U	U	U	U	U	S	S
ERR550761	training	Germany	U	U	U	U	S	U	S	U	U	U	U	U	U	U	S	S
ERR550762.ERR550763	training	Uzbekistan	U	U	U	U	R	U	R	U	U	U	U	U	U	U	R	R
ERR550764	training	Germany	U	U	U	U	S	U	R	U	U	U	U	U	U	U	R	R
ERR550767	training	Germany	U	U	U	U	S	U	S	U	U	U	U	U	U	U	S	S
ERR550768	training	Germany	U	U	U	U	S	U	S	U	U	U	U	U	U	U	S	R
ERR550769	training	Germany	U	U	U	U	S	U	S	U	U	U	U	U	U	U	S	S
ERR550770.ERR550771	training	Uzbekistan	R	R	U	U	S	U	R	U	U	U	S	U	U	U	R	R
ERR550772.ERR550773	training	Uzbekistan	S	S	U	U	R	U	R	U	U	U	S	U	U	U	R	R
ERR550774	training	Germany	U	U	U	U	S	U	S	U	U	U	U	U	U	U	S	S
ERR550776	training	Germany	U	U	U	U	S	U	S	U	U	U	U	U	U	U	S	S
ERR550777.ERR550778.ERR550779	training	Uzbekistan	S	S	U	U	R	U	R	U	U	U	S	U	U	U	R	R
ERR550784.ERR550785	training	Uzbekistan	S	S	U	U	R	U	R	U	U	U	S	U	U	U	R	R
ERR550786.ERR550787	training	Uzbekistan	S	S	U	U	R	U	R	U	U	U	S	U	U	U	R	R
ERR550789	training	Germany	U	U	U	U	S	U	S	U	U	U	U	U	U	U	S	S
ERR550790	training	Germany	U	U	U	U	S	U	S	U	U	U	U	U	U	U	S	S
ERR550791	training	Germany	U	U	U	U	S	U	S	U	U	U	U	U	U	U	S	S
ERR550793	training	Germany	U	U	U	U	S	U	S	U	U	R	U	U	U	U	S	R
ERR550795	training	Germany	U	U	U	U	S	U	S	U	U	U	U	U	U	U	S	S
ERR550796	training	Germany	U	U	U	U	S	U	S	U	U	U	U	U	U	U	S	S
ERR550797	training	Germany	U	U	U	U	S	U	S	U	U	U	U	U	U	U	S	S
ERR550801	training	Germany	U	U	U	U	S	U	S	U	U	U	U	U	U	U	S	S
ERR550802	training	Germany	U	U	U	U	S	U	S	U	U	U	U	U	U	U	S	R
ERR550803	training	Germany	U	U	U	U	S	U	S	U	U	U	U	U	U	U	S	S
ERR550805	training	Germany	U	U	U	U	S	U	S	U	U	U	U	U	U	U	S	S
ERR550806.ERR550807	training	Uzbekistan	R	R	U	U	R	U	R	U	U	U	S	U	U	U	R	S
ERR550808.ERR550809	training	Uzbekistan	R	R	U	U	R	U	R	U	U	U	S	U	U	U	R	R
ERR550810	training	Germany	U	U	U	U	S	U	S	U	U	U	U	U	U	U	S	S
ERR550811	training	Germany	U	U	U	U	S	U	S	U	U	U	U	U	U	U	S	S
ERR550812	training	Uzbekistan	S	S	U	U	R	U	R	U	U	U	S	U	U	U	R	R
ERR550817	training	Germany	U	U	U	U	S	U	S	U	U	U	U	U	U	U	S	S
ERR550818	training	Germany	U	U	U	U	S	U	S	U	U	U	U	U	U	U	S	S
ERR550820	training	Germany	U	U	U	U	S	U	S	U	U	U	U	U	U	U	S	S
ERR550821	training	Germany	U	U	U	U	S	U	S	U	U	U	U	U	U	U	S	S
ERR550825	training	Germany	U	U	U	U	S	U	S	U	U	U	U	U	U	U	S	R
ERR550828	training	Germany	U	U	U	U	S	U	S	U	U	U	U	U	U	U	S	S
ERR550829.ERR550830	training	Uzbekistan	S	S	U	U	R	U	R	U	U	U	S	U	U	U	R	R
ERR550835	training	Germany	U	U	U	U	S	U	S	U	U	U	U	U	U	U	S	S
ERR550837.ERR550838	training	Uzbekistan	S	S	U	U	R	U	R	U	U	U	S	U	U	U	R	R
ERR550839	training	Germany	U	U	U	U	S	U	S	U	U	U	U	U	U	U	S	S
ERR550840	training	Germany	U	U	U	U	S	U	S	U	U	U	U	U	U	U	S	S
ERR550841.ERR550842	training	Uzbekistan	U	U	U	U	R	U	R	U	U	U	U	U	U	U	R	R
ERR550844	training	Germany	U	U	U	U	S	U	S	U	U	U	U	U	U	U	S	S
ERR550845	training	Germany	U	U	U	U	S	U	S	U	U	U	U	U	U	U	S	S
ERR550846	training	Germany	U	U	U	U	S	U	S	U	U	U	U	U	U	U	S	S
ERR550848.ERR550849	training	Uzbekistan	R	R	U	U	R	U	R	U	U	U	S	U	U	U	R	R
ERR550853	training	Germany	U	U	U	U	S	U	R	U	U	U	U	U	U	U	S	R
ERR550856	training	Germany	U	U	U	U	S	U	S	U	U	U	U	U	U	U	S	S
ERR550862	training	Germany	U	U	U	U	S	U	S	U	U	U	U	U	U	U	S	S
ERR550865	training	Germany	U	U	U	U	S	U	S	U	U	U	U	U	U	U	S	S
ERR550871	training	Germany	U	U	U	U	S	U	S	U	U	U	U	U	U	U	S	S
ERR550875	training	Germany	U	U	U	U	S	U	S	U	U	U	U	U	U	U	S	S
ERR550876	training	Germany	U	U	U	U	S	U	S	U	U	U	U	U	U	U	S	S
ERR550877	training	Germany	U	U	U	U	S	U	S	U	U	U	U	U	U	U	S	S
ERR550878	training	Germany	U	U	U	U	S	U	S	U	U	U	U	U	U	U	S	R
ERR550880	training	Germany	U	U	U	U	S	U	S	U	U	U	U	U	U	U	S	S
ERR550886.ERR550887	training	Uzbekistan	R	U	U	U	R	U	R	U	U	U	S	U	U	U	R	R
ERR550890.ERR550891	training	Uzbekistan	R	R	U	U	R	U	R	U	U	U	S	U	U	U	R	S
ERR550892.ERR550893	training	Uzbekistan	U	U	U	U	R	U	R	U	U	U	U	U	U	U	R	R
ERR550894.ERR550895	training	Uzbekistan	R	R	U	U	S	U	R	U	U	U	S	U	U	U	R	R
ERR550896.ERR550897	training	Uzbekistan	R	R	U	U	S	U	R	U	U	U	S	U	U	U	R	R
ERR550906.ERR550907.ERR550908	training	Uzbekistan	R	R	U	U	R	U	R	U	U	U	S	U	U	U	R	R
ERR550910	training	Germany	U	U	U	U	S	U	S	U	U	U	U	U	U	U	S	S
ERR550914.ERR550915	training	Uzbekistan	S	S	U	U	R	U	R	U	U	U	S	U	U	U	R	R
ERR550921	training	Germany	U	U	U	U	S	U	S	U	U	U	U	U	U	U	S	S
ERR550922.ERR550923	training	Uzbekistan	S	S	U	U	R	U	R	U	U	U	S	U	U	U	R	R
ERR550924	training	Germany	U	U	U	U	S	U	S	U	U	U	U	U	U	U	S	S
ERR550925	training	Germany	U	U	U	U	S	U	S	U	U	U	U	U	U	U	S	S
ERR550926	training	Germany	U	U	U	U	S	U	S	U	U	U	U	U	U	U	S	S
ERR550928.ERR550929	training	Uzbekistan	S	S	U	U	S	U	R	U	U	U	R	U	U	U	R	R
ERR550935	training	Germany	U	U	U	U	S	U	S	U	U	U	U	U	U	U	S	S
ERR550936	training	Germany	U	U	U	U	S	U	R	U	U	U	U	U	U	U	S	S
ERR550938	training	Germany	U	U	U	U	S	U	S	U	U	U	U	U	U	U	S	S
ERR550943	training	Germany	U	U	U	U	S	U	S	U	U	U	U	U	U	U	S	S
ERR550944	training	Germany	U	U	U	U	S	U	S	U	U	U	U	U	U	U	S	S
ERR550946.ERR550947	training	Germany	U	U	U	U	S	U	R	U	U	U	U	U	U	U	S	R
ERR550948	training	Germany	U	U	U	U	S	U	S	U	U	U	U	U	U	U	S	S
ERR550949.ERR550950	training	Uzbekistan	U	U	U	U	R	U	R	U	U	U	U	U	U	U	R	R
ERR550951	training	Germany	U	U	U	U	S	U	S	U	U	U	U	U	U	U	S	S
ERR550954	training	Germany	U	U	U	U	S	U	S	U	U	U	U	U	U	U	S	S
ERR550955	training	Germany	U	U	U	U	S	U	S	U	U	U	U	U	U	U	S	S
ERR550956	training	Germany	U	U	U	U	S	U	S	U	U	U	U	U	U	U	S	R
ERR550957	training	Germany	U	U	U	U	S	U	S	U	U	U	U	U	U	U	S	S
ERR550960.ERR550961	training	Uzbekistan	U	U	U	U	R	U	R	U	U	U	U	U	U	U	R	R
ERR550965	training	Germany	U	U	U	U	S	U	S	U	U	U	U	U	U	U	S	S
ERR550969	training	Germany	U	U	U	U	S	U	R	U	U	U	U	U	U	U	S	R
ERR550974	training	Germany	U	U	U	U	S	U	S	U	U	U	U	U	U	U	S	S
ERR550975	training	Germany	U	U	U	U	S	U	S	U	U	U	U	U	U	U	S	S
ERR550978	training	Germany	U	U	U	U	S	U	R	U	U	U	U	U	U	U	S	R
ERR550980.ERR550981	training	Uzbekistan	S	S	U	U	R	U	R	U	U	U	S	U	U	U	R	R
ERR550983	training	Germany	U	U	U	U	S	U	S	U	U	U	U	U	U	U	S	S
ERR550986	training	Germany	U	U	U	U	S	U	S	U	U	U	U	U	U	U	S	S
ERR550988.ERR550989.ERR550990	training	Uzbekistan	R	R	U	U	R	U	R	U	U	U	S	U	U	U	R	R
ERR550991	training	Germany	U	U	U	U	S	U	S	U	U	U	U	U	U	U	S	S
ERR550995	training	Germany	U	U	U	U	S	U	S	U	U	U	U	U	U	U	S	S
ERR550997	training	Germany	U	U	U	U	S	U	S	U	U	U	U	U	U	U	S	S
ERR550999.ERR551000	training	Uzbekistan	S	S	U	U	R	U	R	U	U	U	S	U	U	U	R	R
ERR551001	training	Germany	U	U	U	U	S	U	S	U	U	U	U	U	U	U	S	S
ERR551002	training	Germany	U	U	U	U	S	U	S	U	U	U	U	U	U	U	S	S
ERR551007	training	Germany	U	U	U	U	S	U	S	U	U	U	U	U	U	U	S	S
ERR551008	training	Germany	U	U	U	U	S	U	S	U	U	U	U	U	U	U	S	S
ERR551009	training	Germany	U	U	U	U	S	U	S	U	U	U	U	U	U	U	S	S
ERR551012	training	Germany	U	U	U	U	S	U	S	U	U	U	U	U	U	U	S	S
ERR551013	training	Germany	U	U	U	U	S	U	S	U	U	U	U	U	U	U	S	S
ERR551015.ERR551016	training	Uzbekistan	S	S	U	U	R	U	R	U	U	U	S	U	U	U	R	R
ERR551018	training	Germany	U	U	U	U	S	U	S	U	U	U	U	U	U	U	S	S
ERR551019.ERR551020	training	Uzbekistan	S	S	U	U	R	U	R	U	U	U	S	U	U	U	R	R
ERR551022	training	Germany	U	U	U	U	S	U	S	U	U	U	U	U	U	U	S	S
ERR551025	training	Germany	U	U	U	U	S	U	S	U	U	U	U	U	U	U	S	S
ERR551026	training	Germany	U	U	U	U	S	U	S	U	U	U	U	U	U	U	S	S
ERR551029	training	Germany	U	S	U	U	S	U	R	U	U	U	S	U	U	U	S	R
ERR551030	training	Germany	U	U	U	U	S	U	R	U	U	U	U	U	U	U	S	R
ERR551040	training	Germany	U	U	U	U	U	U	U	U	U	U	U	U	U	U	U	U
ERR551041	training	Germany	U	U	U	U	S	U	S	U	U	U	U	U	U	U	S	S
ERR551042	training	Germany	U	U	U	U	S	U	S	U	U	U	U	U	U	U	S	S
ERR551044	training	Germany	U	U	U	U	U	U	U	U	U	U	U	U	U	U	U	U
ERR551046	training	Germany	U	U	U	U	S	U	S	U	U	U	U	U	U	U	S	S
ERR551047	training	Germany	U	U	U	U	S	U	S	U	U	U	U	U	U	U	S	S
ERR551050	training	Germany	U	U	U	U	S	U	S	U	U	U	U	U	U	U	S	S
ERR551051.ERR551052	training	Uzbekistan	U	U	U	U	R	U	R	U	U	U	U	U	U	U	R	R
ERR551058	training	Germany	U	U	U	U	S	U	S	U	U	U	U	U	U	U	S	S
ERR551061	training	Germany	U	U	U	U	S	U	S	U	U	U	U	U	U	U	S	S
ERR551062.ERR551063	training	Uzbekistan	S	S	U	U	R	U	R	U	U	U	S	U	U	U	R	R
ERR551064	training	Germany	U	U	U	U	S	U	S	U	U	U	U	U	U	U	S	S
ERR551065	training	Germany	U	U	U	U	S	U	S	U	U	U	U	U	U	U	S	S
ERR551072	training	Germany	U	U	U	U	S	U	S	U	U	U	U	U	U	U	S	S
ERR551077	training	Germany	U	U	U	U	S	U	S	U	U	U	U	U	U	U	S	S
ERR551078	training	Germany	U	U	U	U	S	U	S	U	U	U	U	U	U	U	S	S
ERR551080	training	Germany	U	U	U	U	S	U	S	U	U	U	U	U	U	U	S	S
ERR551084	training	Germany	U	U	U	U	S	U	S	U	U	U	U	U	U	U	S	S
ERR551085	training	Germany	U	U	U	U	S	U	S	U	U	U	U	U	U	U	S	S
ERR551087	training	Germany	U	U	U	U	S	U	S	U	U	U	U	U	U	U	S	S
ERR551091	training	Germany	U	U	U	U	S	U	R	U	U	U	U	U	U	U	S	S
ERR551094	training	Germany	U	U	U	U	S	U	S	U	U	U	U	U	U	U	S	S
ERR551095	training	Germany	U	U	U	U	S	U	S	U	U	U	U	U	U	U	S	S
ERR551096	training	Germany	U	U	U	U	S	U	S	U	U	U	U	U	U	U	S	S
ERR551097	training	Germany	U	U	U	U	S	U	S	U	U	U	U	U	U	U	S	S
ERR551098	training	Germany	U	U	U	U	S	U	S	U	U	U	U	U	U	U	S	S
ERR551099.ERR551100	training	Uzbekistan	U	U	U	U	S	U	R	U	U	U	U	U	U	U	R	R
ERR551103	training	Germany	U	U	U	U	S	U	S	U	U	U	U	U	U	U	S	S
ERR551104.ERR551105	training	Uzbekistan	S	S	U	U	R	U	R	U	U	U	S	U	U	U	R	R
ERR551106	training	Germany	U	U	U	U	S	U	S	U	U	U	U	U	U	U	S	S
ERR551108.ERR551109	training	Uzbekistan	S	S	U	U	S	U	R	U	U	U	S	U	U	U	R	R
ERR551110	training	Germany	U	U	U	U	S	U	S	U	U	U	U	U	U	U	S	S
ERR551114	training	Germany	U	U	U	U	S	U	S	U	U	U	U	U	U	U	S	S
ERR551115	training	Germany	U	U	U	U	S	U	S	U	U	U	U	U	U	U	S	S
ERR551116	training	Germany	U	U	U	U	S	U	S	U	U	U	U	U	U	U	S	S
ERR551117	training	Germany	U	U	U	U	S	U	S	U	U	U	U	U	U	U	S	S
ERR551119	training	Germany	U	U	U	U	S	U	S	U	U	U	U	U	U	U	S	S
ERR551120	training	Germany	U	U	U	U	S	U	S	U	U	U	U	U	U	U	S	S
ERR551121	training	Uzbekistan	S	S	U	U	R	U	R	U	U	U	S	U	U	U	R	R
ERR551125	training	Germany	U	U	U	U	S	U	S	U	U	U	U	U	U	U	S	S
ERR551127	training	Germany	U	U	U	U	S	U	S	U	U	U	U	U	U	U	S	S
ERR551128.ERR551129	training	Uzbekistan	U	U	U	U	R	U	R	U	U	U	U	U	U	U	R	R
ERR551130.ERR551131	training	Uzbekistan	S	R	U	U	R	U	R	U	U	U	S	U	U	U	R	R
ERR551132.ERR551133	training	Uzbekistan	S	S	U	U	R	U	R	U	U	U	S	U	U	U	R	R
ERR551137.ERR551138	training	Uzbekistan	S	S	U	U	R	U	R	U	U	U	S	U	U	U	R	R
ERR551141.ERR551142	training	Uzbekistan	S	S	U	U	S	U	R	U	U	U	S	U	U	U	R	R
ERR551143	training	Germany	U	U	U	U	S	U	S	U	U	U	U	U	U	U	S	S
ERR551144	training	Germany	U	U	U	U	S	U	S	U	U	U	U	U	U	U	S	R
ERR551145	training	Uzbekistan	S	S	U	U	R	U	R	U	U	U	S	U	U	U	R	R
ERR551149	training	Germany	U	U	U	U	S	U	S	U	U	U	U	U	U	U	S	S
ERR551150	training	Germany	U	U	U	U	S	U	S	U	U	U	U	U	U	U	S	S
ERR551152	training	Germany	U	U	U	U	S	U	S	U	U	U	U	U	U	U	S	S
ERR551157	training	Germany	U	U	U	U	S	U	S	U	U	U	U	U	U	U	S	S
ERR551158	training	Germany	U	U	U	U	S	U	S	U	U	U	U	U	U	U	S	S
ERR551159	training	Uzbekistan	S	S	U	U	S	U	R	U	U	U	S	U	U	U	R	R
ERR551160	training	Germany	U	U	U	U	S	U	S	U	U	U	U	U	U	U	S	S
ERR551163	training	Germany	U	U	U	U	S	U	S	U	U	U	U	U	U	U	S	S
ERR551165	training	Germany	U	U	U	U	S	U	S	U	U	U	U	U	U	U	S	S
ERR551170	training	Germany	U	U	U	U	S	U	S	U	U	U	U	U	U	U	S	S
ERR551178	training	Germany	U	U	U	U	S	U	S	U	U	U	U	U	U	U	S	S
ERR551183	training	Germany	U	U	U	U	S	U	S	U	U	U	U	U	U	U	S	S
ERR551186	training	Germany	U	U	U	U	S	U	S	U	U	U	U	U	U	U	S	S
ERR551188	training	Germany	U	U	U	U	S	U	S	U	U	U	U	U	U	U	S	S
ERR551191	training	Germany	U	U	U	U	S	U	S	U	U	U	U	U	U	U	S	S
ERR551196	training	Germany	R	R	U	U	R	U	R	U	U	U	U	U	U	U	R	S
ERR551198	training	Germany	U	U	U	U	S	U	S	U	U	U	U	U	U	U	S	S
ERR551210.ERR551211	training	Uzbekistan	S	S	U	U	R	U	R	U	U	U	S	U	U	U	R	R
ERR551213	training	Germany	U	U	U	U	S	U	S	U	U	U	U	U	U	U	S	S
ERR551220.ERR551221	training	Uzbekistan	R	R	U	U	R	U	R	U	U	U	S	U	U	U	R	R
ERR551223	training	Germany	U	U	U	U	S	U	S	U	U	U	U	U	U	U	S	S
ERR551224	training	Germany	U	U	U	U	S	U	S	U	U	U	U	U	U	U	S	S
ERR551225	training	Germany	U	U	U	U	S	U	S	U	U	U	U	U	U	U	S	S
ERR551229	training	Germany	U	U	U	U	S	U	S	U	U	U	U	U	U	U	S	S
ERR551232	training	Germany	U	U	U	U	S	U	S	U	U	U	U	U	U	U	S	S
ERR551233.ERR551234	training	Uzbekistan	U	U	U	U	S	U	R	U	U	U	U	U	U	U	R	S
ERR551236	training	Germany	R	U	U	U	R	U	R	R	U	U	U	U	U	U	R	R
ERR551238	training	Germany	U	U	U	U	R	U	R	U	U	U	U	U	U	U	R	R
ERR551243	training	Germany	U	U	U	U	S	U	S	U	U	U	U	U	U	U	S	S
ERR551244	training	Germany	U	U	U	U	S	U	S	U	U	U	U	U	U	U	S	S
ERR551245	training	Germany	U	U	U	U	S	U	S	U	U	U	U	U	U	U	S	S
ERR551250.ERR551251	training	Uzbekistan	S	S	U	U	S	U	R	U	U	U	S	U	U	U	R	R
ERR551252	training	Germany	U	U	U	U	S	U	S	U	U	U	U	U	U	U	S	S
